id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
8183,49,blue-collar,married,primary,no,0,no,no,unknown,19,jun,113,1,-1,0,unknown,0
696640,37,technician,single,secondary,no,391,yes,no,cellular,18,may,8,5,-1,0,unknown,0
579708,53,blue-collar,married,secondary,no,2,yes,no,unknown,8,may,189,1,-1,0,unknown,0
746616,47,admin.,married,secondary,no,3478,no,no,cellular,29,jul,69,6,-1,0,unknown,0
77379,47,self-employed,married,secondary,no,40,no,no,cellular,25,aug,70,8,-1,0,unknown,0
87200,55,technician,married,unknown,no,1383,no,yes,telephone,27,apr,122,4,469,4,failure,0
496149,37,services,married,secondary,no,481,yes,no,unknown,5,may,128,2,-1,0,unknown,0
41504,39,management,single,tertiary,no,-292,yes,no,unknown,27,may,142,2,-1,0,unknown,0
581628,35,management,married,secondary,yes,-288,no,no,cellular,26,aug,144,3,-1,0,unknown,0
472767,58,blue-collar,married,secondary,no,1780,yes,no,cellular,23,sep,574,1,91,1,success,1
277961,28,unemployed,single,tertiary,no,1309,no,no,cellular,28,jan,78,3,-1,0,unknown,0
58589,42,blue-collar,married,secondary,no,634,yes,no,telephone,14,jul,116,3,-1,0,unknown,0
560445,35,admin.,married,secondary,no,9,no,no,unknown,27,may,95,9,-1,0,unknown,0
354904,38,blue-collar,married,secondary,no,431,yes,no,cellular,20,apr,17,3,-1,0,unknown,0
449971,37,technician,single,secondary,no,1785,no,no,unknown,6,jun,63,2,-1,0,unknown,0
396864,53,admin.,married,secondary,no,-1,yes,no,unknown,5,may,151,1,-1,0,unknown,0
70022,51,technician,married,secondary,no,641,yes,no,cellular,17,nov,633,1,-1,0,unknown,0
512966,49,management,single,tertiary,no,518,yes,no,unknown,3,jun,72,1,-1,0,unknown,0
431684,55,management,married,tertiary,no,1731,no,no,cellular,31,jul,636,2,-1,0,unknown,0
45728,48,blue-collar,married,secondary,no,61,no,no,unknown,5,jun,729,1,-1,0,unknown,0
536,34,blue-collar,single,secondary,no,393,yes,no,cellular,18,may,595,2,-1,0,unknown,0
400474,25,technician,single,secondary,no,1323,no,no,cellular,16,aug,255,2,182,1,success,1
587821,36,management,married,tertiary,no,654,no,no,cellular,25,aug,603,6,-1,0,unknown,0
445460,45,services,single,tertiary,no,4655,no,no,cellular,18,aug,84,6,-1,0,unknown,0
185502,22,blue-collar,single,secondary,no,48,yes,no,unknown,29,may,149,3,-1,0,unknown,0
484547,33,technician,married,secondary,no,656,yes,no,cellular,24,jul,307,2,-1,0,unknown,0
284362,49,technician,married,secondary,no,3176,yes,no,cellular,21,nov,64,2,-1,0,unknown,0
401659,60,technician,married,secondary,no,0,no,no,unknown,20,jun,51,1,-1,0,unknown,0
126237,36,student,single,secondary,no,1639,yes,no,cellular,31,jul,48,2,-1,0,unknown,0
632501,26,technician,married,secondary,no,-230,yes,yes,cellular,8,jul,184,1,-1,0,unknown,0
61391,47,management,married,tertiary,no,2625,yes,no,unknown,23,may,127,4,-1,0,unknown,0
491578,43,blue-collar,married,primary,no,1777,yes,yes,cellular,11,nov,58,2,-1,0,unknown,0
502760,33,services,married,secondary,no,0,yes,no,cellular,10,jul,185,1,-1,0,unknown,0
452758,35,management,married,tertiary,no,-631,yes,no,cellular,20,apr,53,3,-1,0,unknown,0
345469,38,management,married,unknown,no,1064,yes,no,cellular,11,jul,184,2,-1,0,unknown,0
584147,25,admin.,single,secondary,no,82,no,no,cellular,14,jul,534,3,-1,0,unknown,0
551445,30,services,single,secondary,no,677,no,yes,cellular,17,nov,58,1,-1,0,unknown,0
451578,30,management,married,tertiary,no,2,no,no,cellular,22,may,132,1,-1,0,unknown,0
492419,51,admin.,divorced,secondary,no,2355,yes,no,cellular,4,feb,124,1,-1,0,unknown,0
702170,31,blue-collar,married,secondary,no,-531,yes,no,unknown,27,jun,170,24,-1,0,unknown,0
143513,57,retired,married,primary,no,0,no,no,cellular,4,aug,126,2,-1,0,unknown,0
523094,26,blue-collar,single,primary,no,179,yes,yes,cellular,25,jul,732,1,-1,0,unknown,1
514263,45,management,married,tertiary,no,3059,yes,no,unknown,14,may,85,4,-1,0,unknown,0
423399,34,technician,single,secondary,no,3047,yes,no,cellular,11,may,162,1,173,1,failure,0
408289,38,admin.,divorced,secondary,no,757,yes,no,cellular,15,may,487,1,359,8,success,0
370271,39,management,divorced,tertiary,no,667,no,no,telephone,5,feb,141,2,-1,0,unknown,0
303018,30,blue-collar,married,secondary,no,0,yes,yes,cellular,31,jul,8,28,-1,0,unknown,0
42854,31,blue-collar,single,secondary,no,1036,yes,no,unknown,18,jun,74,2,-1,0,unknown,0
481934,40,technician,married,secondary,no,644,yes,no,unknown,14,may,835,2,-1,0,unknown,1
206071,31,services,married,secondary,no,1399,yes,no,cellular,12,may,110,1,-1,0,unknown,0
63312,32,admin.,single,secondary,no,-230,no,yes,cellular,21,jul,91,1,-1,0,unknown,0
669311,35,unemployed,single,tertiary,no,47,no,no,cellular,21,nov,36,1,-1,0,unknown,0
208369,53,blue-collar,divorced,primary,no,449,yes,no,cellular,24,jul,914,1,-1,0,unknown,0
292642,53,technician,divorced,secondary,no,0,no,no,unknown,5,jun,80,1,-1,0,unknown,0
575350,45,unemployed,married,tertiary,no,-22,no,no,telephone,30,jul,50,8,-1,0,unknown,0
347773,40,technician,married,secondary,no,2266,no,no,cellular,4,aug,554,1,-1,0,unknown,1
722085,43,blue-collar,married,primary,no,17,yes,no,unknown,15,may,10,5,-1,0,unknown,0
473909,44,blue-collar,married,primary,no,0,no,no,unknown,6,jun,48,1,-1,0,unknown,0
415619,33,unemployed,single,primary,no,6094,yes,no,cellular,21,nov,528,2,-1,0,unknown,0
145904,38,blue-collar,married,primary,no,1612,yes,no,cellular,8,apr,1492,3,-1,0,unknown,1
309405,31,blue-collar,married,primary,no,1599,yes,yes,unknown,12,may,119,1,-1,0,unknown,0
557449,40,blue-collar,married,primary,no,0,yes,no,unknown,2,jun,327,1,-1,0,unknown,0
135654,31,technician,married,tertiary,no,3163,no,no,cellular,11,aug,163,3,-1,0,unknown,0
266640,35,technician,married,tertiary,no,692,yes,no,cellular,8,aug,102,2,-1,0,unknown,0
505576,30,management,single,tertiary,no,538,no,no,cellular,11,aug,218,2,-1,0,unknown,0
556843,57,self-employed,divorced,secondary,no,3277,no,no,unknown,5,jun,67,1,-1,0,unknown,0
535109,41,technician,married,secondary,no,1073,yes,no,telephone,31,jul,24,10,-1,0,unknown,0
395223,36,management,married,tertiary,no,607,yes,no,cellular,6,may,106,2,-1,0,unknown,0
630353,34,services,single,secondary,no,1076,no,no,cellular,7,aug,158,1,-1,0,unknown,0
23900,54,entrepreneur,married,primary,no,2791,no,no,unknown,12,jun,94,1,-1,0,unknown,0
18422,28,technician,single,tertiary,no,4987,no,no,cellular,27,may,705,1,89,2,other,1
144310,55,technician,divorced,secondary,no,0,no,no,cellular,17,jul,48,5,-1,0,unknown,0
480056,23,student,single,secondary,no,597,yes,no,cellular,18,may,188,1,-1,0,unknown,0
125664,35,technician,single,secondary,no,1232,no,yes,unknown,12,may,128,1,-1,0,unknown,0
476096,32,management,single,secondary,no,671,no,yes,cellular,2,mar,135,2,-1,0,unknown,0
42003,27,blue-collar,single,secondary,no,0,yes,yes,cellular,22,jul,394,1,-1,0,unknown,0
593074,45,admin.,married,secondary,no,1660,yes,no,unknown,3,jun,80,2,-1,0,unknown,0
305661,31,self-employed,single,tertiary,no,1742,yes,no,cellular,20,apr,124,1,-1,0,unknown,0
38647,31,management,single,unknown,no,537,no,yes,cellular,11,jul,187,2,-1,0,unknown,0
96489,30,technician,single,tertiary,no,2466,no,no,cellular,28,aug,81,4,-1,0,unknown,0
517554,23,unemployed,single,secondary,no,1354,no,no,cellular,1,apr,595,2,-1,0,unknown,1
105723,29,unemployed,single,primary,no,694,no,no,telephone,10,jul,586,1,-1,0,unknown,0
217619,37,admin.,married,secondary,no,0,no,no,cellular,20,nov,68,1,105,2,failure,0
299949,53,management,divorced,secondary,yes,30,no,yes,cellular,5,feb,85,3,-1,0,unknown,0
687616,40,blue-collar,married,primary,no,462,yes,no,cellular,17,apr,474,2,-1,0,unknown,1
179134,51,blue-collar,single,primary,no,739,yes,yes,unknown,7,may,122,2,-1,0,unknown,0
444072,34,services,married,secondary,no,442,yes,no,unknown,7,may,126,1,-1,0,unknown,0
104232,55,management,divorced,tertiary,no,-163,yes,yes,unknown,29,may,344,3,-1,0,unknown,0
302962,32,management,single,tertiary,no,1832,yes,no,unknown,20,may,130,1,-1,0,unknown,0
566904,35,management,married,tertiary,no,724,yes,no,cellular,15,may,106,1,-1,0,unknown,0
102235,47,admin.,divorced,secondary,no,-288,yes,yes,unknown,13,may,126,3,-1,0,unknown,0
459570,80,retired,married,secondary,no,8304,no,no,cellular,15,oct,681,1,-1,0,unknown,0
636931,27,blue-collar,single,primary,no,2289,yes,no,unknown,21,may,210,2,-1,0,unknown,0
148911,58,blue-collar,married,primary,no,0,yes,yes,cellular,11,may,93,2,-1,0,unknown,0
540460,54,management,divorced,tertiary,no,1306,yes,no,cellular,23,jul,113,3,-1,0,unknown,0
207478,58,management,divorced,tertiary,no,1423,no,no,telephone,20,aug,13,10,-1,0,unknown,0
438134,36,admin.,married,secondary,no,823,yes,no,unknown,8,may,156,1,-1,0,unknown,0
662667,41,technician,married,secondary,no,548,no,no,cellular,20,nov,82,2,-1,0,unknown,0
318018,35,technician,married,secondary,no,703,no,no,unknown,27,may,616,4,-1,0,unknown,0
459356,35,management,single,tertiary,no,572,yes,no,cellular,25,mar,122,1,-1,0,unknown,0
242524,54,blue-collar,married,secondary,no,50,no,yes,telephone,23,jul,651,1,-1,0,unknown,0
350080,40,entrepreneur,married,tertiary,no,703,yes,no,cellular,7,may,128,3,-1,0,unknown,0
351637,27,management,single,tertiary,no,519,yes,no,cellular,18,may,267,1,-1,0,unknown,0
725130,32,management,single,tertiary,no,12686,yes,no,cellular,20,nov,55,1,-1,0,unknown,0
623291,37,management,married,tertiary,no,0,no,no,cellular,18,nov,60,1,-1,0,unknown,0
38206,45,management,married,tertiary,no,0,no,no,cellular,18,aug,91,4,-1,0,unknown,0
435522,26,technician,single,secondary,no,459,no,no,cellular,30,jan,174,1,-1,0,unknown,0
502170,34,entrepreneur,married,secondary,no,0,yes,no,cellular,21,nov,89,1,-1,0,unknown,0
703012,36,technician,married,secondary,no,953,yes,no,cellular,11,jul,148,2,-1,0,unknown,0
262456,52,technician,single,secondary,no,0,no,no,cellular,29,aug,121,2,-1,0,unknown,0
311202,30,unemployed,single,tertiary,no,1204,no,no,cellular,20,nov,534,1,-1,0,unknown,0
238781,30,admin.,married,secondary,no,2552,no,no,cellular,30,apr,449,1,-1,0,unknown,1
258733,45,management,married,tertiary,no,3717,yes,no,cellular,20,nov,91,4,-1,0,unknown,0
100031,46,blue-collar,married,secondary,no,922,yes,no,cellular,7,may,68,3,357,1,other,0
701517,30,blue-collar,married,secondary,no,23,yes,no,cellular,14,jul,137,2,-1,0,unknown,0
694313,54,technician,divorced,secondary,no,991,yes,no,unknown,29,may,164,2,-1,0,unknown,0
152179,57,blue-collar,married,primary,no,928,no,no,cellular,31,jul,126,3,-1,0,unknown,0
403710,32,management,single,tertiary,no,2835,no,no,cellular,19,nov,682,1,-1,0,unknown,1
346021,52,management,divorced,tertiary,no,1859,yes,no,cellular,21,nov,18,8,-1,0,unknown,0
305223,27,management,single,tertiary,no,1423,yes,no,unknown,23,may,185,1,-1,0,unknown,0
720030,33,management,divorced,tertiary,no,434,yes,no,cellular,28,jan,207,1,-1,0,unknown,0
633510,40,management,single,tertiary,no,1514,no,no,cellular,22,aug,111,1,-1,0,unknown,0
576406,38,blue-collar,married,primary,no,6,yes,no,cellular,31,jul,38,7,-1,0,unknown,0
555951,23,student,single,secondary,no,4126,no,no,cellular,14,aug,554,2,-1,0,unknown,1
329083,52,blue-collar,single,unknown,yes,-1085,yes,no,cellular,21,nov,174,1,126,3,failure,0
605662,58,retired,married,secondary,no,634,yes,no,unknown,15,may,82,1,-1,0,unknown,0
737841,31,admin.,married,secondary,no,-8,yes,no,unknown,20,may,211,2,-1,0,unknown,0
703476,45,technician,married,secondary,no,2749,no,no,cellular,19,aug,160,2,-1,0,unknown,0
642109,32,unemployed,single,tertiary,no,44,no,no,cellular,12,aug,745,2,-1,0,unknown,1
723297,51,admin.,single,secondary,no,1811,yes,no,telephone,30,jun,146,4,-1,0,unknown,0
492230,32,technician,married,secondary,no,-90,yes,yes,unknown,26,may,143,4,-1,0,unknown,0
494812,46,blue-collar,married,secondary,no,953,yes,no,cellular,20,apr,24,12,349,1,other,0
707043,53,self-employed,married,tertiary,no,926,no,yes,cellular,23,jul,536,2,-1,0,unknown,0
691977,54,management,divorced,tertiary,no,2450,yes,yes,cellular,12,aug,80,2,-1,0,unknown,0
179027,30,services,married,secondary,no,5115,no,no,cellular,23,oct,532,1,185,9,success,1
682187,47,management,married,tertiary,no,533,no,no,cellular,3,feb,134,2,92,3,success,1
639250,26,technician,married,tertiary,no,966,yes,no,cellular,30,apr,104,2,-1,0,unknown,0
640302,26,unemployed,single,secondary,no,1291,no,no,cellular,5,feb,567,1,-1,0,unknown,1
628798,33,management,single,tertiary,no,1269,no,no,cellular,25,aug,125,5,-1,0,unknown,0
643137,37,admin.,single,secondary,no,449,no,no,cellular,14,jul,98,2,-1,0,unknown,0
414360,46,technician,married,secondary,no,0,no,no,cellular,2,feb,83,1,-1,0,unknown,0
387632,35,management,single,tertiary,no,1374,yes,no,unknown,21,may,1000,3,-1,0,unknown,1
294930,23,admin.,married,secondary,no,-349,yes,no,cellular,18,may,16,6,-1,0,unknown,0
270890,51,blue-collar,divorced,secondary,no,3420,yes,no,unknown,15,jun,98,3,-1,0,unknown,0
222903,30,management,single,tertiary,no,14355,no,no,cellular,21,nov,5,2,-1,0,unknown,0
292754,38,services,divorced,secondary,no,2586,no,no,unknown,6,jun,150,2,-1,0,unknown,0
186455,43,admin.,married,secondary,no,1671,no,no,cellular,14,aug,159,2,-1,0,unknown,0
135151,46,unemployed,married,primary,no,1205,yes,no,unknown,19,jun,528,21,-1,0,unknown,0
54812,44,technician,married,secondary,no,-158,yes,no,unknown,27,may,102,8,-1,0,unknown,0
412235,29,management,single,tertiary,no,0,yes,no,cellular,5,may,496,1,351,1,failure,0
414534,59,retired,married,secondary,no,935,no,no,cellular,18,nov,104,1,-1,0,unknown,0
546212,52,retired,married,primary,no,1573,no,no,unknown,9,jun,152,1,-1,0,unknown,0
11677,50,technician,married,secondary,no,0,yes,no,cellular,11,may,111,1,-1,0,unknown,0
681741,40,management,married,tertiary,no,576,yes,no,unknown,12,may,148,2,-1,0,unknown,0
638383,53,management,divorced,tertiary,no,-130,yes,no,unknown,13,may,112,1,-1,0,unknown,0
428342,44,blue-collar,divorced,secondary,no,575,yes,no,cellular,11,may,537,1,-1,0,unknown,0
162994,34,technician,married,secondary,no,0,yes,no,unknown,2,jun,62,3,-1,0,unknown,0
668729,62,retired,married,secondary,no,706,no,no,cellular,17,aug,257,1,182,8,success,1
422423,60,housemaid,married,primary,no,694,no,yes,cellular,21,jul,171,5,-1,0,unknown,0
125617,50,blue-collar,single,secondary,no,1716,yes,yes,unknown,13,may,426,1,-1,0,unknown,0
749536,26,services,single,secondary,no,102,yes,no,cellular,21,jul,579,2,-1,0,unknown,0
730039,39,technician,married,secondary,no,879,no,no,cellular,26,aug,636,13,-1,0,unknown,1
662888,46,blue-collar,married,secondary,no,1301,yes,no,unknown,19,may,462,3,-1,0,unknown,0
281351,49,management,divorced,tertiary,no,509,no,no,cellular,18,nov,129,2,-1,0,unknown,0
275630,27,management,single,tertiary,no,2,no,no,cellular,2,feb,168,1,-1,0,unknown,0
310508,34,blue-collar,married,secondary,no,3,yes,yes,cellular,24,jul,72,2,-1,0,unknown,0
738781,43,blue-collar,married,secondary,no,0,yes,no,cellular,21,jul,90,4,-1,0,unknown,0
424689,27,admin.,single,secondary,no,3792,yes,no,cellular,18,may,504,1,-1,0,unknown,1
331692,53,self-employed,married,tertiary,no,-11,no,no,cellular,20,aug,101,8,-1,0,unknown,0
675563,31,technician,single,tertiary,no,632,yes,no,unknown,8,may,294,2,-1,0,unknown,0
18183,51,admin.,single,secondary,no,824,yes,no,cellular,19,nov,462,1,160,1,failure,0
212146,49,technician,single,tertiary,no,2585,no,no,telephone,20,nov,64,1,-1,0,unknown,0
408553,51,management,divorced,tertiary,no,3342,no,no,cellular,6,oct,441,2,336,2,failure,1
462125,35,management,married,tertiary,no,0,yes,no,cellular,9,jun,243,1,92,1,success,1
194165,42,services,married,unknown,no,323,yes,no,unknown,2,jun,758,3,-1,0,unknown,0
519359,28,blue-collar,single,secondary,no,3313,yes,no,unknown,3,jun,7,3,-1,0,unknown,0
86506,50,admin.,married,secondary,no,6,no,no,cellular,14,aug,96,1,-1,0,unknown,0
35455,39,technician,married,secondary,no,935,yes,no,cellular,7,may,143,1,-1,0,unknown,0
212049,38,management,single,tertiary,no,1646,yes,no,cellular,3,jun,636,1,-1,0,unknown,1
55409,54,management,married,tertiary,no,1286,yes,no,cellular,30,jan,728,1,-1,0,unknown,0
243521,41,management,single,tertiary,no,690,yes,no,unknown,3,jun,80,4,-1,0,unknown,0
309052,51,admin.,divorced,primary,no,964,no,no,cellular,25,jan,668,2,161,4,other,0
488597,33,technician,married,secondary,no,0,yes,no,cellular,21,aug,166,1,-1,0,unknown,0
25030,42,blue-collar,married,primary,no,-98,yes,no,unknown,16,jun,166,3,-1,0,unknown,0
596683,39,management,single,secondary,no,871,yes,no,unknown,6,may,310,2,-1,0,unknown,0
43996,51,blue-collar,married,primary,no,-286,yes,no,unknown,9,may,121,2,-1,0,unknown,0
568666,30,admin.,married,secondary,no,618,yes,no,cellular,18,may,124,4,-1,0,unknown,0
287719,32,management,single,tertiary,no,2589,no,no,cellular,22,aug,94,9,-1,0,unknown,0
186630,42,management,married,tertiary,no,0,yes,no,unknown,8,may,65,1,-1,0,unknown,0
248580,32,blue-collar,married,secondary,no,718,yes,no,cellular,15,may,124,2,-1,0,unknown,0
120989,48,blue-collar,married,secondary,no,5037,no,no,unknown,16,jun,996,3,-1,0,unknown,1
233109,41,technician,divorced,secondary,no,0,yes,no,unknown,6,may,122,2,-1,0,unknown,0
526724,60,blue-collar,married,primary,no,824,no,no,cellular,26,aug,129,6,-1,0,unknown,0
352077,31,services,married,secondary,no,-17,no,no,unknown,3,jul,153,1,-1,0,unknown,0
208270,38,management,married,tertiary,no,1072,no,no,cellular,30,apr,7,1,-1,0,unknown,0
402905,44,services,married,secondary,no,-27,yes,yes,unknown,3,jun,289,1,-1,0,unknown,0
748387,30,technician,single,secondary,no,689,yes,no,cellular,8,may,116,1,-1,0,unknown,0
631072,30,technician,single,secondary,no,2205,no,no,cellular,12,aug,635,2,-1,0,unknown,0
611289,46,management,married,tertiary,no,-380,no,no,cellular,30,jan,88,2,-1,0,unknown,0
322129,47,technician,married,secondary,no,-337,yes,yes,cellular,25,jul,82,1,-1,0,unknown,0
376675,51,retired,married,secondary,no,29397,no,no,cellular,17,nov,901,1,-1,0,unknown,1
487338,35,blue-collar,married,unknown,no,661,no,no,cellular,11,jul,709,2,-1,0,unknown,1
569301,26,management,single,tertiary,no,694,no,no,cellular,1,jun,293,2,91,1,success,1
366591,32,blue-collar,married,secondary,no,-1,yes,no,cellular,15,jul,129,5,-1,0,unknown,0
297909,35,management,married,tertiary,no,2,no,no,cellular,10,nov,391,2,102,4,success,0
139327,44,management,divorced,tertiary,no,50,yes,no,cellular,17,nov,55,1,-1,0,unknown,0
535889,36,management,single,tertiary,no,0,no,no,cellular,28,aug,91,3,-1,0,unknown,0
379691,29,blue-collar,married,primary,no,1690,yes,no,unknown,2,jun,136,1,-1,0,unknown,0
44652,40,management,married,tertiary,no,6889,no,no,cellular,19,nov,958,1,-1,0,unknown,1
284927,50,blue-collar,married,secondary,no,2764,no,no,cellular,8,aug,483,2,-1,0,unknown,0
150511,35,management,married,tertiary,no,3815,yes,no,unknown,6,jun,112,2,-1,0,unknown,0
414671,45,management,married,tertiary,no,548,no,no,cellular,17,nov,869,1,-1,0,unknown,0
572611,71,retired,married,primary,no,2850,no,no,cellular,10,dec,293,1,-1,0,unknown,1
590580,35,services,single,secondary,no,1323,yes,yes,unknown,5,may,528,2,-1,0,unknown,0
472001,32,technician,married,secondary,no,0,no,no,cellular,19,aug,121,4,-1,0,unknown,0
289785,40,services,married,secondary,no,860,no,no,unknown,17,jun,100,3,-1,0,unknown,0
27540,40,blue-collar,married,primary,no,1016,yes,no,unknown,20,jun,583,3,-1,0,unknown,0
98262,56,retired,divorced,secondary,no,0,no,yes,cellular,11,jul,96,2,-1,0,unknown,0
192139,33,management,married,tertiary,no,4958,yes,no,cellular,14,jul,917,3,-1,0,unknown,1
569097,52,technician,married,secondary,no,0,no,no,cellular,19,aug,91,2,-1,0,unknown,0
284233,48,services,married,secondary,no,779,yes,yes,cellular,3,feb,99,1,208,1,failure,0
